rate_unemployment,percent_college,percent_married,median_income,percent_lunch,state,school_type,school_level,average_act
-1.6525090753226253,-2.706130612477356,-2.4793481798147345,68769.83411002734,-1.6290057163882838,MI,Regular School,High,22.4
-1.5717650218719341,-2.9660316746045208,-2.8053557391641206,41944.83411002733,-1.4721143228030888,OH,Regular School,High,21.0
-1.664672520731162,-2.546659106587512,-2.5187317782093426,123971.83411002734,-1.6994751162694484,MA,Regular School,High,24.8656898656899
-1.6574523925911524,-2.8525004203245548,-2.5403997480147806,51688.83411002733,-1.6218902265141728,TX,Regular School,High,21.3980463980464
-1.549200048343184,-2.582258605110874,-2.4015773446734228,81648.83411002734,-1.5214513631170687,GA,Regular School,High,23.7423687423687
-1.5657030620331571,-3.094710322622284,-2.852484299058638,33628.83411002733,-1.0927738323303129,WI,Regular School,High,14.5
-1.6519661371048968,-2.743846875453135,-2.7214930177023926,75067.83411002734,-1.5082556287612248,PA,Regular School,High,21.8864468864469
-1.6550554173026106,-2.564216685719805,-2.408277637218566,115247.83411002734,-1.662227380263214,MI,Regular School,High,25.0
-1.6354782908298164,-2.607812115939275,-2.4461196422147475,54542.83411002733,-1.3862003037715507,NC,Regular School,High,23.9133089133089
-1.6071908407166973,-3.081763655233687,-2.6092936154040367,38630.83411002733,-0.9658419220769487,OH,Regular School,High,16.0
-1.6127132089630798,-3.025698303034808,-2.540657612231951,48747.83411002733,-1.0968047255885667,KY,Regular School,High,17.8
-1.6682442106622069,-2.8265033909775727,-2.6233499199242587,43152.83411002733,-1.4631560431856687,TX,Regular School,High,20.6166056166056
-1.6336829709956437,-2.558526231916097,-2.5213151607295945,132676.83411002732,-1.7357595290244492,NJ,Regular School,High,24.4017094017094
-1.6669630911947235,-2.673544244596871,-2.485611342711998,88099.83411002734,-1.6002863190248187,MI,Regular School,High,22.1
-1.65719159597274,-2.4988185438334467,-2.714483523163125,65203.83411002733,-1.4686681636456678,TX,Regular School,High,23.5714285714286
-1.6191193101053252,-2.6178155368383367,-2.6166335020138107,57810.83411002733,-1.5795770415524428,IL,Regular School,High,22.9
-1.6423426494303865,-2.876824124781607,-2.693083275688233,57867.83411002733,-1.5311280634544508,WI,Regular School,High,22.2
-1.488493261656276,-3.1552577945222438,-2.9853993740346327,32762.834110027336,-0.8972596846422518,TN,Regular School,High,14.4
-1.6627113491648173,-2.587440322395717,-2.907129184138306,87799.83411002734,-1.0741685516373258,NY,Regular School,High,16.0989010989011
-1.673097434618104,-2.489304664026734,-2.5602729968473357,89580.83411002734,-1.2879390098074328,IL,Regular School,High,22.4
-1.6347503925239437,-2.969602390965109,-2.747550224570108,46550.83411002733,-1.4008942126584059,MO,Regular School,High,21.5
-1.6099148550536149,-2.9750274307943347,-2.6150951312346877,50885.83411002733,-1.5016141537026038,IN,Regular School,High,21.7765567765568
-1.6287753306031887,-3.037468689776087,-2.6842461254461836,42393.83411002733,-1.4867108329489858,WI,Regular School,High,20.8
-1.5046627694533252,-3.0717594733619618,-3.2747393351067773,27601.834110027336,-1.305240150736089,PA,Regular School,High,24.7191697191697
-1.5617958434550272,-3.034054495308231,-2.8876153828803135,33427.83411002733,-1.0866328350323518,IL,Regular School,High,19.8
-1.629541597316785,-2.754857079808475,-2.6554522797158615,51599.83411002733,-1.2954488194511047,NC,Regular School,High,18.7118437118437
-1.6646046552639198,-2.649163225776806,-2.4318519442157567,101055.83411002734,-1.3343346901736337,TX,Regular School,High,20.2503052503052
-1.6355831856137923,-2.9404265292604648,-2.5420911786655176,31683.834110027336,-1.2855713729539398,MO,Regular School,High,21.2
-1.565978249736641,-3.010698636310524,-2.7814107213982338,28354.834110027336,-1.1183219557045228,MI,Regular School,High,19.1
-1.6515764558641517,-2.559021768939941,-2.472026243600583,84104.83411002734,-1.6339616089445328,MI,Regular School,High,22.8
-1.53069272413058,-3.0335560224753797,-3.1370597836341227,29649.834110027336,-1.1571336342220837,FL,Regular School,High,20.3724053724054
-1.655811535470036,-2.777581229761307,-2.4095639503925677,62007.83411002733,-1.5811505001697157,OH,Regular School,High,23.0
-1.5075699170784251,-2.801149912689036,-2.727631487413374,62866.83411002733,-1.0774815633364416,GA,Regular School,High,16.2210012210012
-1.6019892940246052,-2.8854532506235238,-3.0978645190053316,31860.834110027336,-1.0638400564944528,IL,Regular School,High,16.1
-1.586837931976692,-2.955648058654045,-2.424840240522436,48168.83411002733,-1.2566496569750678,FL,Regular School,High,19.981684981685
-1.5713123067593282,-2.785746919431793,-2.8328600615239528,49997.83411002733,-1.0489471557471988,IN,Regular School,High,19.6764346764347
-1.5217224530928302,-2.7093263204316367,-2.6571623496657075,30227.834110027336,-1.3544460957920776,MI,Regular School,High,20.7
-1.6543891279842635,-2.712411522467465,-2.4695091403033205,78497.83411002734,-1.6588203344069399,PA,Regular School,High,23.5714285714286
-1.5740647881192102,-2.952274891084321,-2.946299486913561,34783.83411002733,-1.1674524676378026,LA,Regular School,High,21.6
-1.662535720193564,-2.7076355540766377,-2.786458130087168,59013.83411002733,-1.4754677611761498,IL,Regular School,High,21.8
-1.5738364236810662,-3.146651726583376,-2.925272996847336,20637.834110027336,-1.4183734386649187,TX,Regular School,High,22.2039072039072
-1.5942335133345371,-2.954300169317433,-2.7146346989749954,40830.83411002733,-1.2559805172761278,KY,Regular School,High,17.7
-1.6272603464416593,-2.697037805294978,-2.5988385235859175,85869.83411002734,-1.6127717450661938,GA,Regular School,High,22.6190476190476
-1.6240300813910633,-2.775531654144023,-2.6626325474091335,102247.83411002734,-1.6842062843684045,NJ,Regular School,High,23.3028083028083
-1.6223271357553692,-3.004243820024526,-2.5579653045396435,51068.83411002733,-1.37410375560397,WI,Regular School,High,22.0
-1.6402628562040318,-2.5188133384398848,-2.495511092085431,122028.83411002734,-1.011401098783666,NY,Regular School,High,16.1233211233211
-1.636019082138596,-2.6737531280288658,-2.655919287094653,69260.83411002734,-1.4923826885265847,GA,Regular School,High,20.030525030525
-1.6540890680764695,-2.875173154867447,-2.5040620013049875,67388.83411002734,-1.6234501608327279,WI,Regular School,High,23.2
-1.5815417893907122,-2.929009853994322,-2.6741366332109715,53747.83411002733,-1.3339865593001607,TX,Regular School,High,21.1538461538462
-1.5483945674316322,-3.14483336161825,-2.6359872825616217,38526.83411002733,-1.3783145410165438,IN,Regular School,High,20.1062271062271
-1.606939321182875,-2.984435027768653,-2.6660100486401648,39283.83411002733,-1.467964928765218,NC,Regular School,High,22.3504273504273
-1.6668307198451273,-2.732140882626943,-2.564242243654738,77348.83411002734,-1.5352238611385387,IN,Regular School,High,20.8852258852259
-1.605990040430404,-3.05961786596461,-2.6343196894543395,47720.83411002733,-1.7401168274993948,OH,Regular School,High,21.0
-1.6490263340823124,-2.886797279144023,-2.525181421755761,48659.83411002733,-1.5089340318004698,OH,Regular School,High,23.0
-1.6257176786956344,-2.677943315305358,-2.386922211507022,101247.83411002734,-1.69190746110821,PA,Regular School,High,24.0598290598291
-1.610940496079256,-2.7642524398885238,-2.5676153391896777,42997.83411002733,-1.2337065710891388,OH,Regular School,High,20.0
-1.6673667531295377,-2.602364365419737,-2.3970943026892595,120159.83411002734,-1.5556971136679159,TX,Regular School,High,21.7887667887668
-1.490929347807238,-3.233639647784557,-2.7938820194037266,25111.834110027336,-0.8819853396101218,FL,Regular School,High,15.7814407814408
-1.554319252650804,-3.045104971451715,-2.456184326896597,30089.834110027336,-1.2639263513089187,KY,Regular School,High,19.2
-1.5590250808172272,-3.100478244291476,-3.1560737534677648,26066.834110027336,-0.9399108542759138,TN,Regular School,High,16.0
-1.6608149539655832,-2.863494953562628,-2.5355785885248388,79049.83411002734,-1.4852905726731398,IL,Regular School,High,21.1
-1.6497704980982342,-2.846580734131857,-2.56290289293047,37878.83411002733,-1.3326124644976498,TX,Regular School,High,20.982905982906
-1.589823004151126,-2.945685704587193,-2.6131735943486936,47573.83411002733,-1.3705297177310158,NC,Regular School,High,20.958485958486
-1.590899678724321,-2.960812619508357,-2.609286977715622,53459.83411002733,-1.5215304400648397,PA,Regular School,High,22.008547008547
-1.6067105101792087,-3.112127085140496,-2.8302729968473357,31543.834110027336,-1.3287115321837129,LA,Regular School,High,19.0
-1.6236085487473084,-2.6595600576499208,-2.512813362832266,107497.83411002734,-1.4735789231053817,FL,Regular School,High,21.031746031746
-1.6340017525417343,-2.972223665377293,-3.010272996847336,58747.83411002733,-1.4040241122676067,PA,Regular School,High,22.1550671550672
-1.6534055860784487,-3.032911782960817,-2.603624203281652,56811.83411002733,-1.5512279386105057,OH,Regular School,High,22.0
-1.6803428237094316,-2.722534949658189,-2.631030094639134,48229.83411002733,-1.4878371922410358,WA,Regular School,High,23.009768009768
-1.5744138325587271,-3.1057939121406557,-2.63019933202229,34330.83411002733,-1.1461941755656928,TX,Regular School,High,21.2515262515263
-1.529704143903483,-2.956325730001633,-2.7663212343241446,39216.83411002733,-1.1130618721212828,GA,Regular School,High,18.2967032967033
-1.6314103743719635,-2.763200418637423,-2.8522745981283606,42776.83411002733,-1.2831539163727328,GA,Regular School,High,18.8095238095238
-1.59529921880893,-3.090564190309467,-2.8892340358083746,28790.834110027336,-1.010939770142787,NJ,Regular School,High,18.7362637362637
-1.6159242447249764,-2.987616866772889,-2.6203879393760716,31814.834110027336,-0.8964131237956908,WI,Regular School,High,14.1
-1.52209228746417,-3.021107282558157,-2.736334943749991,38222.83411002733,-1.3080578684943278,FL,Regular School,High,20.1770451770452
-1.5811851511376642,-2.921562386868668,-2.778276969041973,52893.83411002733,-1.4622174839545368,IL,Regular School,High,19.2
-1.560551559173465,-2.9760092705787127,-3.1250477716221106,36842.83411002733,-0.9101035472869118,NJ,Regular School,High,14.5848595848596
-1.6101210406206252,-2.946368707715452,-2.7574083588620257,46289.83411002733,-1.0934007258044798,MO,Regular School,High,18.5
-1.636647790772634,-2.985297279144023,-2.6270989661890845,41221.83411002733,-1.2825644570473549,TN,Regular School,High,18.8
-1.5825263464454422,-2.983458259954258,-2.6102488130504797,42089.83411002733,-1.3695905117099207,MI,Regular School,High,19.2
-1.6023041070507102,-3.054357562831966,-2.8238675453992945,42743.83411002733,-0.9703689283397308,TX,Regular School,High,16.6849816849817
-1.5744523768686232,-3.059527669922769,-2.6642571657127707,27875.834110027336,-1.1518277149650857,KY,Regular School,High,19.0
-1.6529220001297253,-2.834795641142385,-2.493420204969163,51137.83411002733,-1.4875915749741417,NC,Regular School,High,22.1550671550672
-1.545467992521877,-3.180096811686274,-2.976779020943722,32563.834110027336,-1.268229277298592,TX,Regular School,High,19.7863247863248
-1.6148169346013637,-2.954610931361263,-2.9268293625231627,35953.83411002733,-1.1218250663504907,TX,Regular School,High,16.2942612942613
-1.6933922369085554,-3.102904130181107,-2.7857065589184526,56316.83411002733,-1.2750224878767527,LA,Regular School,High,19.3
-1.6185374445852951,-3.126213428212346,-2.950401366552086,38278.83411002733,-0.7929134819688147,TX,Regular School,High,17.0512820512821
-1.6205185786650504,-2.9611150361533687,-2.7158490992655437,53949.83411002733,-1.4349220223045898,FL,Regular School,High,21.3247863247863
-1.6504589708654207,-2.644948300965984,-2.5333393584033996,68660.83411002734,-1.5311136120653108,MI,Regular School,High,19.8
-1.6006486308648242,-3.005895488585152,-2.9176176917346366,42846.83411002733,-1.2306298282021357,TN,Regular School,High,19.0
-1.6288434264821863,-2.652090208436952,-2.601845323891361,80622.83411002734,-1.5696622820448498,IL,Regular School,High,23.3
-1.6343037100464965,-3.154896044576122,-2.8142729968473357,41682.83411002733,-1.3052745778423307,IN,Regular School,High,20.7997557997558
-1.5687497081437871,-3.063117805571533,-2.6785730455565417,45386.83411002733,-1.2480115643414997,TX,Regular School,High,20.2991452991453
-1.6580837308513565,-2.689394789517467,-2.552558358181493,101725.83411002734,-1.6796772670598343,OH,Regular School,High,25.0
-1.6779885757010093,-2.781199864554919,-2.5153623764477566,80024.83411002734,-1.3201168274993949,TX,Regular School,High,19.2002442002442
-1.5831748611642171,-2.900930663582505,-2.7502729968473356,64674.83411002733,-1.5260153657625077,MI,Regular School,High,19.6
-1.6679937432612584,-2.673025242669859,-2.5063013656416615,59775.83411002733,-1.557564323460623,MA,Regular School,High,23.009768009768
-1.6302882990370173,-3.005429887308286,-2.583556800710635,48330.83411002733,-1.5060742743079059,WI,Regular School,High,24.2
-1.669582781310342,-2.671680851711806,-2.4720787890108786,83747.83411002734,-1.5359645783644469,KY,Regular School,High,21.2
-1.6381251782567021,-2.719093575440319,-2.6115589065600577,44247.83411002733,-1.2826992450818127,IL,Regular School,High,19.4
-1.571131851753285,-3.043657830123858,-3.1351197290624886,31212.834110027336,-1.0071975728410099,TN,Regular School,High,16.1
-1.5014644648640942,-3.039209492884481,-2.876812274978971,27751.834110027336,-1.0425361823381047,NC,Regular School,High,18.3699633699634
-1.6581582852057586,-2.599603057635195,-2.5291256402669084,102875.83411002734,-1.6327376926393438,MO,Regular School,High,24.8
-1.6449873188217308,-2.933834011035544,-2.655828552402892,37080.83411002733,-1.4199661683656848,IN,Regular School,High,18.5457875457875
-1.5081625591985641,-3.118235123602076,-2.7717522268372035,29617.834110027336,-1.2037892185165677,OH,Regular School,High,19.0
-1.6595496450050609,-3.123926543920573,-3.0404138419177587,28676.834110027336,-1.2589574072095397,LA,Regular School,High,16.9
-1.5093843987713043,-3.069608213084798,-2.8787010904928207,41987.83411002733,-0.7473457431620458,NY,Regular School,High,14.5604395604396
-1.5167278122113992,-3.057081182819562,-3.2345705175084927,15489.834110027334,-1.2252426856229648,PA,Regular School,High,20.8119658119658
-1.6474825929238102,-2.8240864135823287,-2.569646216220555,48733.83411002733,-1.5389562859133217,IN,Regular School,High,20.5335775335775
-1.3038068476048252,-3.076884124610179,-2.9434933358303867,25766.834110027336,-1.1745216928338866,IL,Regular School,High,22.9
-1.5779508053576061,-2.8733169524922038,-2.929476106662691,53413.83411002733,-1.319141938282261,NJ,Regular School,High,19.3956043956044
-1.55047041060917,-3.284436828580819,-2.665714173317924,29922.834110027336,-0.8388765886385767,TX,Regular School,High,17.2954822954823
-1.6621977809012856,-2.86044547324383,-2.7075668657691114,56130.83411002733,-1.1246638967711529,TX,Regular School,High,18.9316239316239
-1.6497788006318461,-3.141537559081815,-2.5006817161933848,56508.83411002733,-1.4501759990970278,IL,Regular School,High,21.9
-1.6072766244059054,-2.78909898230704,-2.7109944397331076,59458.83411002733,-1.0159155788765528,NY,Regular School,High,18.4432234432234
-1.624508030906633,-2.7205759031602708,-2.5611237983269906,94401.83411002734,-1.7281228245008942,NJ,Regular School,High,24.4261294261294
-1.532343542910175,-3.014003540654152,-2.742185905089949,34475.83411002733,-1.4161075034900708,KY,Regular School,High,19.7
-1.6220074202924135,-3.095478784178469,-2.6359872825616217,42927.83411002733,-1.3115453989279657,TN,Regular School,High,18.9
-1.5933580784968382,-2.93378838460781,-2.409875645853958,56909.83411002733,-1.4337082827730927,FL,Regular School,High,23.5225885225885
-1.6361472111882511,-2.868779132676103,-2.635379379826059,50781.83411002733,-1.5153843661438657,WI,Regular School,High,23.7
-1.626942967503414,-3.024398702631567,-2.7332813533932967,47047.83411002733,-1.4529373403199077,IL,Regular School,High,20.0
-1.6388151986962265,-3.110462871696834,-2.5348999749935297,38943.83411002733,-1.4492077365903038,MO,Regular School,High,20.8
-1.590992023499204,-2.915488843857481,-2.6728748365319617,55645.83411002733,-1.2986143644452077,GA,Regular School,High,20.0793650793651
-1.6289021580978247,-2.810178025024335,-2.8123419623645765,35913.83411002733,-1.2477401458850448,OH,Regular School,High,17.0
-1.6186115738515294,-2.9030434690619598,-2.8437455817037325,24540.834110027336,-1.1794550627935128,KY,Regular School,High,17.8
-1.60919603485633,-2.67309985100484,-2.461701568275907,63733.83411002733,-1.5900425332943429,IL,Regular School,High,24.7
-1.6368225218709065,-2.943385514438141,-2.5801864702713155,60867.83411002733,-1.6045408845840028,PA,Regular School,High,22.4725274725275
-1.6430581144693135,-2.928985174356308,-2.6078687696346536,44818.83411002733,-1.1423640185106307,OH,Regular School,High,21.0
-1.6403628616298582,-3.044531754518755,-2.5675143761576806,47280.83411002733,-1.3431471305296978,PA,Regular School,High,20.7387057387057
-1.6395855178619378,-2.893748187532117,-2.5196074534606465,49618.83411002733,-1.5500583479672307,WI,Regular School,High,22.6
-1.6491554579919854,-3.050470604643435,-2.5033138742152317,45473.83411002733,-1.3469129440042487,NC,Regular School,High,21.2026862026862
-1.6128372294828386,-2.794110170528173,-2.6209310869017646,65284.83411002733,-1.6025415910419567,IL,Regular School,High,21.5
-1.6519506627381852,-2.883816562890579,-2.5550511538439227,50527.83411002733,-1.7669824991411858,MA,Regular School,High,22.5457875457875
-1.5092091339162392,-2.7534876080271227,-2.6084548150291536,54338.83411002733,-1.5190324901499968,MO,Regular School,High,21.0
-1.5126141229082912,-2.844540766117971,-2.681012296458231,48560.83411002733,-1.25526834265091,NC,Regular School,High,18.8339438339438
-1.5434402322826961,-2.851600697947442,-2.688518610882424,61247.83411002733,-1.4981000207767057,WA,Regular School,High,21.5689865689866
-1.6460955532055654,-2.972653477015752,-2.6342236141312867,58078.83411002733,-1.5215944549707787,PA,Regular School,High,21.5934065934066
-1.5686328037715631,-2.9527591112050917,-2.8409351360663506,41219.83411002733,-1.2029956153781827,OH,Regular School,High,19.0
-1.6045140111717582,-3.006881452232345,-2.6461165176297317,46141.83411002733,-1.3423066085212927,IL,Regular School,High,19.1
-1.595323660085061,-2.9457214668696547,-2.6123019823545817,41642.83411002733,-1.217450160832728,GA,Regular School,High,20.982905982906
-1.582218615550146,-2.932228259122948,-2.4604303645154326,66664.83411002734,-1.49894035691116,WA,Regular School,High,21.6910866910867
-1.6389387961217547,-2.8060610956195178,-2.5752451881710288,80166.83411002734,-1.362074642534549,TX,Regular School,High,19.5177045177045
-1.6170981471668326,-2.896451618213961,-2.6883730989923817,64780.83411002733,-1.6067834941660617,MA,Regular School,High,20.6410256410256
-1.5932297495424492,-2.8710273676395976,-2.3502729968473357,42978.83411002733,-1.6182638567038259,MA,Regular School,High,22.008547008547
-1.592721872597474,-2.964706664257292,-2.857531061363465,43543.83411002733,-1.2821426895683607,PA,Regular School,High,21.3980463980464
-1.5947167198554792,-2.91751292473836,-2.6859373325116715,33484.83411002733,-1.3084228384283567,MO,Regular School,High,20.8
-1.614868482985966,-3.155464804917219,-2.691272996847336,28707.834110027336,-1.0325696576880738,TX,Regular School,High,19.957264957265
-1.6352794383869482,-2.722614128960873,-2.584245237428962,53843.83411002733,-1.4439964791225148,NC,Regular School,High,21.4224664224664
-1.6657794123669647,-2.511368707715452,-2.3502729968473357,89997.83411002734,-1.0924658207879858,PA,Regular School,High,16.2942612942613
-1.6422936167940787,-3.001801608148352,-2.620669267243606,41988.83411002733,-1.1994409826933876,KY,Regular School,High,18.2
-1.6490667985165124,-3.1355775482023187,-2.7883682349425736,32051.834110027336,-1.0394642989512708,LA,Regular School,High,17.0
-1.6198744608057558,-3.127822832806715,-2.5177820221180935,48440.83411002733,-1.4219350093175769,OH,Regular School,High,20.0
-1.6458069351232405,-2.6085696368675997,-2.476793678112543,52791.83411002733,-1.4685763575255049,OH,Regular School,High,23.0
-1.6400580043378683,-2.560923438698754,-2.7489658073048515,73388.83411002734,-1.5853762192704148,NC,Regular School,High,23.6691086691087
-1.659894210302146,-3.067161070775108,-2.6045102849829287,43400.83411002733,-1.4850147866830679,PA,Regular School,High,20.5921855921856
-1.6601679514456449,-3.058544405580805,-2.8234340306445525,26745.834110027336,-1.0648294711775557,GA,Regular School,High,16.2454212454212
-1.4970626213766391,-2.980330235829522,-2.826636633210972,40687.83411002733,-1.2088036961862638,MA,Regular School,High,19.8107448107448
-1.630926274303207,-2.854021345534064,-2.543302487463958,50382.83411002733,-1.2327829189575488,TN,Regular School,High,19.6
-1.496550728802652,-2.80217413374343,-2.600893344241877,57437.83411002733,-1.3954739703565378,NC,Regular School,High,20.4456654456654
-1.662557682838243,-2.946282127628872,-2.487259298217199,66872.83411002734,-1.6515559418905388,WI,Regular School,High,22.9
-1.4934389240817711,-2.927519771841199,-2.6037941236078987,25744.834110027336,-1.2555187809178767,FL,Regular School,High,22.6190476190476
-1.6427236423210436,-3.0547926919880597,-2.5698382142386396,43726.83411002733,-1.1523425328285488,LA,Regular School,High,17.9
-1.6361927948009423,-2.774501079930393,-2.563411682978723,68012.83411002734,-1.5935199688606518,TX,Regular School,High,22.3260073260073
-1.6249294705157658,-2.856350323714017,-2.6817381689850457,47844.83411002733,-1.4994047531959889,WI,Regular School,High,22.8
-1.6312142900818634,-2.8963870227337667,-2.6261814759859625,62710.83411002733,-1.5573211285746638,WI,Regular School,High,22.4
-1.61503936750486,-2.867186718087917,-2.53015465365207,49414.83411002733,-1.5918688490627368,OH,Regular School,High,22.0
-1.596500957772648,-2.759899752642256,-2.578844425418765,50912.83411002733,-1.3450550991043329,WA,Regular School,High,19.5909645909646
-1.4690657726104481,-2.826104672140132,-2.8535842551254818,85218.83411002734,-1.3881961335712658,NJ,Regular School,High,17.026862026862
-1.612360558547477,-2.731107799284813,-2.6589364709439836,81803.83411002734,-1.292540728288572,GA,Regular School,High,22.1062271062271
-1.595841873839884,-2.714018653189825,-2.8024469098908136,53894.83411002733,-1.3337724166232618,OH,Regular School,High,21.0
-1.6349524490385772,-2.812342998421833,-2.4670297536040926,45660.83411002733,-1.3034079667399008,MI,Regular School,High,22.1
-1.6506166094395798,-2.732045664346607,-2.48537233459568,88254.83411002734,-1.6093475967301638,IL,Regular School,High,22.9
-1.5548924335289511,-3.0735603731433287,-2.4890762047436956,48969.83411002733,-1.3561366458313517,IL,Regular School,High,18.5
-1.5518335111102022,-2.885969663726827,-2.7368418456058006,54455.83411002733,-1.5439577054143467,NJ,Regular School,High,21.5201465201465
-1.6555906762706316,-2.914570382074151,-2.4486336525850407,55113.83411002733,-1.5055489262648267,IL,Regular School,High,19.2
-1.6341387264203433,-3.088895201992688,-2.640160637296774,26903.834110027336,-1.2587214786621859,MO,Regular School,High,20.5
-1.7032481883869481,-2.795321380809229,-2.3502729968473357,36247.83411002733,-1.1614674138317849,FL,Regular School,High,19.5665445665446
-1.6551654129761144,-3.021435411439743,-2.6237387008184547,43062.83411002733,-1.4459991804405707,WI,Regular School,High,23.5
-1.4858350026798521,-2.5338142282965648,-2.4779325713154208,25101.834110027336,-1.3162757678967458,NC,Regular School,High,18.9072039072039
-1.5824032054730002,-2.886318864807884,-2.690104398322573,42556.83411002733,-1.4126520387670007,MI,Regular School,High,19.0
-1.5920699406528092,-2.827017890226364,-2.7449010960208895,37525.83411002733,-1.5494244324937199,MI,Regular School,High,20.8
-1.7009333735721333,-2.962759297592205,-2.7165520666147778,52838.83411002733,-1.5041372207987398,TX,Regular School,High,20.7631257631258
-1.649937784259691,-2.750169541917746,-2.8649173483117707,34372.83411002733,-1.3867548818627708,TX,Regular School,High,21.0805860805861
-1.6545037275302272,-2.755682710544306,-2.49135183502161,78026.83411002734,-1.5972596846422518,PA,Regular School,High,22.2771672771673
-1.5947892269129111,-2.927743950714453,-2.5169396635140027,46138.83411002733,-1.4254029310416287,KY,Regular School,High,19.9
-1.6643848369452432,-2.699468982959663,-2.6341439645892706,61747.83411002733,-1.6049401761937108,MI,Regular School,High,22.2
-1.6798106883869481,-3.163657494197786,-3.0838714063900796,19326.834110027336,-1.1952026927569908,GA,Regular School,High,20.5921855921856
-1.6768002473089434,-2.830279088697962,-2.5043692257159966,71716.83411002734,-1.5483875041911237,WI,Regular School,High,21.7
-1.6027687636965762,-2.627862361204012,-2.3914817880561268,67366.83411002734,-0.9083195924763537,NY,Regular School,High,18.5164835164835
-1.6213186324910829,-3.060728313626782,-2.7967465484846157,37037.83411002733,-1.0389120082222867,TX,Regular School,High,19.6153846153846
-1.6594803482347122,-2.747345590220221,-2.451586317672852,77311.83411002734,-1.5505100859263607,MI,Regular School,High,21.1
-1.6486610324236453,-2.545911578079701,-2.6251074339334286,75935.83411002734,-1.517233532304887,TX,Regular School,High,24.1330891330891
-1.540546730213502,-3.198723205069949,-2.8903849371458428,18495.834110027336,-1.1598699139191477,KY,Regular School,High,18.4
-1.5964672063136822,-2.96469254098941,-2.750889329667059,31507.834110027336,-1.3067834941660617,IL,Regular School,High,19.0
-1.6265815217202815,-2.741229634190551,-2.556187564207687,44627.83411002733,-1.4867175691557608,PA,Regular School,High,21.4468864468864
-1.573645831980468,-3.032419475129855,-3.1261350658128526,36847.83411002733,-1.1152346408829947,NJ,Regular School,High,16.6117216117216
-1.5982938207207162,-2.802633749369262,-2.753295666872525,49930.83411002733,-1.1529012261992868,OH,Regular School,High,17.0
-1.6734236269834393,-2.853749660096404,-2.4132004934273628,74802.83411002734,-1.3726834134558108,OH,Regular School,High,21.0
-1.6327087692998112,-2.680200930259642,-2.474197265349918,70176.83411002734,-1.4647262024993948,MI,Regular School,High,20.3
-1.6267923112879843,-2.874911609606043,-2.656413347724529,50792.83411002733,-1.5252895317959407,NC,Regular School,High,21.4957264957265
-1.592691247406067,-2.85446394581069,-2.9467642249175108,29678.834110027336,-1.3768334109713858,IN,Regular School,High,21.8424908424908
-1.6411623844106664,-3.244591388040185,-2.7246069222469806,39569.83411002733,-0.8675091719970027,TX,Regular School,High,15.4639804639805
-1.5768471921229381,-2.86178380521315,-2.934929081503421,45455.83411002733,-0.9625106498932168,MA,Regular School,High,16.025641025641
-1.6592599185922268,-3.016190214163648,-2.854808144239626,37827.83411002733,-1.3811424685250357,WI,Regular School,High,22.8
-1.5564396777486502,-2.848052381184839,-2.5047939145261475,64807.83411002733,-1.5109006754803929,WA,Regular School,High,21.4957264957265
-1.6505330407210224,-2.722384056003527,-2.523913164211353,82238.83411002734,-1.6714669419158708,TN,Regular School,High,23.1
-1.6079526515956333,-2.829878824208401,-2.639746681057862,45830.83411002733,-0.9803765677591347,OH,Regular School,High,20.0
-1.6200592802413676,-2.575038175502566,-3.0192870813543777,72660.83411002734,-1.0438668274993947,NJ,Regular School,High,23.3760683760684
-1.6401413922704433,-2.872797279144023,-2.5918729968473357,80236.83411002734,-1.2389643744206986,TX,Regular School,High,19.6642246642247
-1.3980952093209251,-2.853285084022072,-3.3502729968473357,16531.834110027336,-1.6380760111728638,MI,Regular School,High,23.1
-1.6214467177987129,-2.9170798720063678,-3.0107164040818746,28709.834110027336,-1.2335265696197388,FL,Regular School,High,18.6630036630037
-1.6381634426242362,-2.8219005568187288,-2.62465216099028,62946.83411002733,-1.5662887024993948,OH,Regular School,High,22.0
-1.661045409179537,-2.930056437895719,-2.6727708582673526,44297.83411002733,-1.3992077365903037,MO,Regular School,High,20.7
-1.672057863752957,-2.88762693846266,-2.9227367649632776,39851.83411002733,-1.0092461150983398,TX,Regular School,High,15.6837606837607
-1.649316736774045,-2.874420965867996,-2.5216663384009737,79864.83411002734,-1.4582496820774917,IL,Regular School,High,20.1
-1.602325779271376,-2.836391535744301,-2.6093705223204067,65959.83411002734,-1.5459108189157038,MA,Regular School,High,21.1538461538462
-1.625064077415952,-3.053426581012263,-2.7385859091941787,43060.83411002733,-1.1955623720538497,TN,Regular School,High,17.8
-1.6612341837187254,-2.6089586555901807,-2.42058127159044,194533.83411002732,-1.7208153569111595,NJ,Regular School,High,23.5470085470085
-1.535746398837914,-2.818491810885066,-2.950272996847336,39640.83411002733,-1.0951835989055216,TX,Regular School,High,16.050061050061
-1.6544348119036687,-2.578408648906336,-2.4344693048167185,115762.83411002734,-1.6721631595457267,MI,Regular School,High,23.6
-1.6585778976755325,-2.828035819836259,-2.6270896058438757,74220.83411002734,-1.5795962201241238,WI,Regular School,High,23.0
-1.5589075861024202,-3.186185708896089,-2.9290797644341566,23829.834110027336,-1.0723371947781928,KY,Regular School,High,17.7
-1.5067684503599321,-2.826400882747627,-3.0595090287743596,47080.83411002733,-1.2294785296270547,IL,Regular School,High,19.3
